Age,Gender,Location,Total_Spend,Company_Type,Avg_Visits_Per_Month,Last_Interaction_Days,Subscription_Type,Auto_Payment,Customer_Support_Calls,Complaints_Filed,Satisfaction_Score,Purchases_Per_Year,Days_Since_Last_Purchase,Churn_Label
65,1,8,183.15,2,26,163,0,0,3,2,5,76,57,0
45,1,8,6194.1,2,25,112,2,0,6,3,6,8,208,0
45,1,8,638.95,2,22,201,2,1,9,2,3,26,70,0
45,1,8,2139.2,2,24,338,0,0,8,1,3,67,251,1
45,1,8,831.75,2,24,284,0,1,2,3,6,32,136,0
45,0,8,521.3,2,27,182,1,1,1,0,1,57,99,1
45,0,8,1337.5,2,9,12,1,0,8,2,6,70,58,0
65,0,8,7181.95,2,23,214,2,0,0,4,4,48,319,0
45,1,8,608.0,2,23,298,0,1,8,0,9,6,331,1
45,1,8,2560.1,2,20,25,2,1,3,0,8,42,136,0
45,0,8,577.6,2,27,170,0,1,3,3,6,82,271,1
45,0,8,5953.0,2,27,221,1,0,2,1,4,50,188,0
45,1,8,1790.15,2,29,306,1,1,0,2,4,13,157,0
45,0,8,2531.4,2,29,192,1,0,9,3,6,11,171,0
45,0,8,4760.3,2,4,137,1,1,5,4,1,22,84,0
45,0,8,292.85,2,20,349,0,0,5,4,2,66,280,1
45,0,8,953.65,2,15,124,2,0,9,2,8,90,12,0
65,0,8,198.0,2,7,322,1,1,9,2,6,11,223,1
45,0,8,5705.05,2,20,179,1,0,3,2,2,19,14,0
45,1,8,609.9,2,9,28,2,0,2,0,2,71,312,1
45,1,8,20.55,2,16,197,0,0,1,0,2,88,140,0
45,0,8,79.65,2,29,154,1,0,5,4,3,14,117,1
45,0,8,6993.65,2,11,321,0,0,6,0,5,97,114,0
45,0,8,4122.65,2,2,48,1,0,4,4,9,75,174,0
45,0,8,5762.95,2,24,84,2,1,1,3,5,56,139,0
45,1,8,1537.85,2,2,277,1,0,2,4,5,4,164,0
45,1,8,2603.3,2,9,130,1,0,0,4,4,80,35,0
45,0,8,5566.4,2,26,92,2,1,6,1,8,21,170,0
65,0,8,5431.9,2,25,109,2,1,1,0,6,10,69,0
45,0,8,2258.25,2,12,208,0,0,8,1,7,91,327,0
45,0,8,1092.35,2,22,126,0,0,6,0,7,49,148,0
65,0,8,6401.25,2,5,58,0,0,0,0,7,50,151,0
65,0,8,2812.2,2,20,322,1,0,4,4,2,34,114,1
45,0,8,80.05,2,25,247,0,1,5,4,2,9,49,1
45,1,8,2698.35,2,16,253,2,1,8,1,1,22,115,1
45,0,8,616.9,2,7,42,1,0,1,3,1,50,154,0
45,1,8,1912.85,2,11,329,2,0,4,0,9,23,16,0
65,1,8,849.1,2,8,224,0,0,2,4,8,72,302,0
45,0,8,3460.3,2,19,49,2,1,4,0,5,31,313,0
45,1,8,1465.75,2,20,185,1,0,3,2,9,76,114,1
45,1,8,90.1,2,26,20,1,0,8,3,1,49,179,0
45,0,8,5555.3,2,14,216,0,0,7,4,5,22,292,0
45,0,8,1278.8,2,27,32,2,0,1,3,6,46,51,0
45,1,8,2907.35,2,17,111,0,0,9,3,2,54,353,0
45,0,8,146.3,2,18,117,0,1,2,3,5,5,120,1
45,1,8,51.25,2,17,113,0,0,6,1,6,18,342,1
45,1,8,4952.95,2,12,116,2,0,7,0,2,12,77,0
45,0,8,4504.9,2,16,359,2,0,9,2,3,84,172,0
45,1,8,45.6,2,2,107,0,0,7,1,6,69,329,1
45,1,8,4520.15,2,15,56,1,1,0,3,2,40,23,0
45,0,8,267.35,2,24,364,0,1,0,2,2,45,56,1
45,0,8,2316.85,2,3,114,1,0,0,0,7,29,134,0
65,0,8,8075.35,2,6,45,0,1,6,3,4,1,289,0
45,1,8,2302.35,2,8,117,0,1,3,2,7,82,5,0
45,0,8,7251.9,2,11,144,1,1,0,3,1,47,80,0
45,0,8,2078.55,2,16,324,0,1,2,1,8,31,37,0
45,0,8,6225.4,2,16,234,0,0,4,4,8,9,149,0
45,1,8,1242.25,2,29,353,2,1,2,1,4,57,267,0
45,1,8,99.45,2,20,216,0,0,6,3,9,87,160,0
45,1,8,288.05,2,16,14,2,1,8,4,2,5,238,1
45,0,8,599.25,2,10,88,0,1,1,4,8,95,296,0
45,0,8,3462.1,2,29,16,1,0,4,4,2,19,173,0
45,0,8,853.0,2,23,42,2,1,0,4,5,36,91,1
65,1,8,934.1,2,1,254,0,0,2,0,8,70,39,1
45,1,8,2375.2,2,20,121,2,0,1,3,3,41,8,0
45,0,8,2813.05,2,19,215,1,0,0,1,1,30,194,0
45,0,8,1222.8,2,9,271,2,0,0,0,6,3,3,1
45,0,8,5293.2,2,1,150,1,0,6,4,8,93,30,1
45,0,8,6314.35,2,25,168,2,1,0,2,6,27,249,0
45,1,8,19.1,2,17,165,2,0,9,2,5,67,224,0
45,1,8,1003.05,2,4,338,0,1,1,4,8,38,124,0
45,0,8,1593.1,2,5,205,1,1,3,1,2,41,282,0
45,1,8,2509.95,2,8,84,2,0,1,0,9,49,102,0
45,0,8,3187.65,2,20,290,1,0,6,1,8,72,195,0
65,0,8,74.45,2,7,229,0,1,0,3,2,7,289,1
45,0,8,2345.2,2,7,196,2,1,5,0,6,75,193,1
45,0,8,3330.1,2,7,4,2,0,4,4,8,34,30,0
45,1,8,5522.7,2,6,204,0,1,7,0,9,71,169,0
45,1,8,2335.3,2,11,179,0,0,9,0,8,7,192,1
45,1,8,4798.4,2,7,224,1,0,2,0,3,70,194,0
45,1,8,8594.4,2,6,269,1,1,2,1,2,62,344,0
45,1,8,970.55,2,2,167,0,1,1,1,8,17,48,0
45,1,8,7665.8,2,11,52,0,0,2,4,6,2,268,0
45,1,8,3686.05,2,26,234,1,1,0,1,5,10,123,0
45,0,8,1115.15,2,11,188,2,1,0,3,7,54,80,1
45,1,8,2537.0,2,24,263,1,0,2,1,7,42,330,0
45,1,8,1393.6,2,29,302,2,0,0,4,4,54,153,0
45,0,8,89.35,2,6,314,0,0,9,2,3,22,105,0
45,1,8,4445.3,2,14,151,0,1,5,3,9,5,153,0
45,0,8,978.6,2,19,320,1,1,7,4,7,80,26,0
45,1,8,1258.15,2,18,360,1,0,9,4,4,27,290,0
45,1,8,331.35,2,20,167,2,0,8,2,2,72,271,0
65,0,8,291.4,2,24,273,0,1,9,1,5,77,356,1
45,1,8,453.75,2,2,263,2,1,3,0,9,52,108,1
45,0,8,84.75,2,22,48,0,0,0,2,4,20,276,0
45,1,8,1715.1,2,8,60,1,0,9,1,4,72,200,0
45,1,8,1715.15,2,15,329,0,1,6,2,4,77,4,0
45,1,8,1597.25,2,29,311,1,1,7,3,8,72,252,1
45,1,8,1250.1,2,23,3,1,0,1,1,1,43,326,0
45,0,8,3996.8,2,7,175,1,1,1,3,9,11,364,0
45,0,8,5215.1,2,26,341,2,1,6,4,4,47,7,0
65,0,8,235.5,2,1,77,0,1,9,4,5,2,150,1
45,0,8,673.2,2,26,331,2,0,2,2,8,15,222,0
45,1,8,1442.2,2,2,343,2,1,1,3,7,67,73,0
45,0,8,5639.05,2,11,206,0,0,4,1,6,48,112,1
65,0,8,5222.35,2,24,210,2,0,8,0,9,30,136,0
45,1,8,7291.75,2,27,266,2,0,6,1,9,28,24,0
45,0,8,799.65,2,23,26,2,1,9,3,1,82,140,1
45,0,8,50.8,2,23,198,0,1,5,3,7,75,286,1
45,1,8,424.5,2,20,279,0,0,1,4,9,65,243,0
45,1,8,249.4,2,25,232,2,0,1,1,1,73,216,0
45,0,8,4415.75,2,22,133,1,0,6,2,3,39,117,0
45,0,8,5270.6,2,12,359,1,0,6,2,5,42,272,0
45,1,8,144.55,2,23,358,2,1,9,3,8,9,50,1
45,1,8,2447.95,2,1,284,2,1,4,0,5,57,361,1
45,1,8,2884.9,2,10,204,2,1,9,4,4,9,80,0
45,1,8,3050.15,2,25,331,2,0,4,4,3,35,249,1
45,0,8,253.0,2,21,89,1,0,7,2,8,62,71,0
45,1,8,4517.25,2,26,288,0,1,2,1,9,51,216,1
45,1,8,436.2,2,9,174,1,0,0,1,3,90,344,0
45,1,8,118.4,2,9,236,2,1,5,3,2,38,52,0
45,1,8,19.9,2,14,251,1,1,2,4,3,51,106,1
45,0,8,3649.6,2,27,73,0,0,7,1,7,52,178,0
65,1,8,1200.15,2,9,248,0,1,9,0,1,40,209,1
45,0,8,255.6,2,12,278,0,1,2,1,5,85,183,0
45,1,8,2395.05,2,13,268,0,0,4,4,3,99,194,0
45,0,8,70.6,2,27,314,1,0,0,1,6,8,102,1
45,0,8,5083.55,2,10,107,1,1,6,4,4,27,351,0
45,0,8,389.6,2,15,196,1,0,2,4,5,84,98,1
45,0,8,644.5,2,4,135,2,0,6,4,3,69,88,0
45,1,8,523.5,2,7,132,0,0,7,3,7,22,92,1
45,1,8,39.3,2,2,64,1,1,7,4,2,67,240,0
45,0,8,989.05,2,8,208,1,1,3,2,7,71,107,0
45,0,8,2406.1,2,24,124,0,0,7,3,2,50,233,0
45,1,8,638.55,2,4,97,0,1,1,4,9,98,22,0
45,0,8,191.1,2,27,325,2,1,6,4,9,61,20,0
45,0,8,4524.05,2,26,68,1,0,3,3,5,17,93,0
45,0,8,4664.2,2,28,93,2,0,9,3,6,72,132,0
45,1,8,3470.8,2,14,275,0,1,5,0,2,56,360,0
45,1,8,6910.3,2,10,98,0,1,5,0,3,6,269,0
45,0,8,4014.2,2,20,80,2,1,0,0,5,51,193,0
45,0,8,1288.0,2,5,296,0,0,6,4,6,23,227,0
65,0,8,2277.65,2,24,313,0,1,5,0,8,7,100,1
45,0,8,6375.8,2,22,66,2,0,1,1,3,82,248,0
65,0,8,24.8,2,22,265,0,0,4,3,7,86,361,1
65,1,8,5251.75,2,19,83,2,0,3,3,7,83,102,0
45,0,8,1505.45,2,5,234,0,1,8,0,5,7,148,0
45,1,8,6903.1,2,14,157,0,0,8,3,6,18,281,1
45,0,8,913.3,2,29,18,1,1,4,1,9,50,298,0
45,0,8,5535.8,2,25,135,0,1,9,3,9,26,205,0
45,1,8,815.55,2,10,243,2,0,9,2,7,9,324,0
65,1,8,1411.65,2,29,204,2,0,3,1,9,62,231,0
65,0,8,5602.25,2,16,79,2,0,1,4,4,48,116,0
45,1,8,8244.3,2,28,143,2,1,1,0,6,41,292,0
45,0,8,741.5,2,3,311,0,1,7,3,5,9,221,0
45,1,8,4375.8,2,1,8,2,0,5,0,6,17,270,0
45,1,8,1008.7,2,8,56,2,1,2,0,5,8,170,1
65,1,8,5968.4,2,11,148,0,0,2,0,2,18,178,0
45,0,8,3096.9,2,8,259,1,1,4,3,4,66,339,0
45,1,8,3901.25,2,9,203,0,0,2,3,2,48,19,0
45,0,8,2613.4,2,28,187,2,1,2,0,9,85,278,0
45,0,8,853.1,2,24,118,2,0,5,4,7,90,60,1
45,0,8,5661.7,2,29,173,2,0,6,0,7,34,22,0
45,1,8,794.25,2,29,226,2,1,4,0,3,51,137,1
45,0,8,695.05,2,7,158,2,1,5,0,4,43,202,0
45,0,8,160.8,2,9,292,1,0,4,3,1,20,301,1
45,1,8,5552.05,2,5,354,1,1,4,2,6,50,158,0
45,1,8,3275.15,2,4,163,0,0,2,4,8,44,173,0
45,0,8,4236.6,2,16,258,0,0,0,3,7,50,317,0
45,0,8,54.5,2,5,149,0,1,8,3,2,52,320,0
65,0,8,1174.35,2,2,200,2,0,9,0,1,41,231,1
45,1,8,741.7,2,5,22,1,1,9,4,2,90,339,1
65,1,8,3019.25,2,17,299,2,0,0,4,4,93,348,1
45,0,8,962.9,2,17,185,2,0,8,2,6,65,246,0
45,0,8,4759.75,2,29,22,1,1,0,1,1,75,29,1
45,0,8,1498.35,2,23,255,2,1,7,1,5,48,230,0
45,1,8,1233.15,2,21,293,1,1,5,2,4,50,264,0
45,1,8,4882.8,2,12,26,1,0,8,0,9,19,64,0
45,1,8,5411.65,2,10,266,2,1,9,4,5,46,358,0
45,1,8,19.65,2,14,208,1,0,9,0,5,24,38,1
45,0,8,148.05,2,13,65,1,1,1,1,7,80,109,0
45,0,8,3930.55,2,23,324,2,1,3,0,4,72,175,0
45,1,8,6895.5,2,10,152,0,0,7,2,8,94,263,0
45,1,8,84.65,2,17,143,2,1,9,4,9,29,109,1
45,0,8,6856.95,2,4,261,1,1,3,0,6,95,302,0
45,0,8,2658.8,2,13,58,0,0,6,1,2,63,23,0
45,1,8,3766.2,2,19,360,0,1,5,1,4,56,255,0
65,0,8,69.55,2,15,129,2,1,9,2,7,27,232,1
45,0,8,129.55,2,27,109,2,1,7,3,4,82,66,0
45,0,8,347.25,2,6,147,1,1,3,4,1,5,281,1
45,0,8,581.7,2,1,54,0,0,8,3,9,4,75,0
45,1,8,354.05,2,1,208,0,1,1,3,2,85,16,1
45,0,8,929.45,2,3,242,1,0,7,4,4,66,251,0
45,1,8,679.0,2,8,114,0,1,2,3,5,62,201,0
45,0,8,3846.75,2,27,177,1,1,0,4,5,72,334,0
45,1,8,4480.7,2,18,130,0,1,9,3,8,58,256,0
45,0,8,44.35,2,25,183,0,1,2,2,6,47,265,1
45,1,8,499.4,2,11,54,0,0,6,4,3,2,260,0
45,0,8,1553.2,2,11,213,1,1,7,3,8,78,231,0
45,1,8,219.5,2,20,330,0,1,6,0,4,6,251,0
45,0,8,5311.85,2,14,117,2,0,4,1,7,29,89,0
45,0,8,586.05,2,27,270,0,0,6,2,4,65,69,1
45,1,8,2576.8,2,27,148,1,1,0,1,3,68,294,0
65,0,8,6435.25,2,16,79,2,0,4,3,5,81,162,0
45,0,8,1993.25,2,19,285,0,0,4,0,1,56,118,0
45,1,8,1923.85,2,21,105,0,1,1,4,3,33,227,0
45,1,8,939.8,2,19,255,0,1,7,1,5,86,273,0
45,0,8,84.6,2,16,80,1,0,9,3,5,71,198,0
45,1,8,3092.65,2,16,54,0,1,1,2,3,81,239,1
65,0,8,415.55,2,8,361,2,1,7,2,7,66,109,1
45,0,8,5986.55,2,1,58,0,1,2,2,1,64,236,0
45,1,8,5487.0,2,29,208,2,1,0,3,3,54,13,0
45,0,8,651.5,2,13,197,0,0,2,2,1,4,158,0
45,0,8,45.4,2,16,128,1,0,8,4,7,18,198,0
65,1,8,73.65,2,4,155,2,1,2,0,5,68,66,1
45,1,8,2405.05,2,7,315,1,1,7,1,4,10,216,1
45,0,8,4458.15,2,29,55,2,0,5,0,5,29,122,1
45,1,8,6856.45,2,22,160,1,1,1,1,6,74,197,0
45,1,8,50.75,2,8,262,1,1,5,4,5,77,228,0
45,1,8,4735.2,2,11,180,0,0,6,2,7,6,309,0
45,1,8,682.15,2,28,299,1,0,4,4,9,88,330,0
65,1,8,4525.8,2,7,11,1,0,9,3,5,88,341,0
45,0,8,321.05,2,16,200,0,1,3,0,1,81,165,0
45,1,8,335.65,2,28,277,1,1,3,4,2,86,14,0
45,1,8,1424.4,2,2,234,0,1,7,2,4,11,344,0
45,0,8,1748.55,2,29,78,0,1,4,4,3,1,45,0
65,0,8,474.9,2,28,153,2,0,3,1,3,89,224,1
45,0,8,668.4,2,26,142,1,1,7,2,5,99,275,1
45,1,8,926.25,2,4,139,0,1,3,4,2,98,171,1
45,1,8,1077.95,2,5,19,2,0,1,3,7,42,52,0
45,1,8,2541.25,2,13,152,0,1,6,2,6,85,273,1
65,0,8,46.0,2,6,46,0,0,7,0,3,22,29,1
65,1,8,1156.1,2,17,169,1,1,3,2,6,89,205,1
45,1,8,3694.45,2,27,83,2,0,5,1,1,66,244,0
45,1,8,382.8,2,19,170,1,1,8,2,3,42,20,0
65,1,8,1167.8,2,27,213,1,0,2,0,3,82,81,1
45,1,8,746.75,2,8,105,0,1,2,3,6,19,127,0
65,1,8,3912.9,2,9,102,0,1,6,3,5,24,119,1
45,0,8,368.85,2,17,177,2,0,9,0,6,41,13,0
45,1,8,20.2,2,2,214,2,0,2,4,6,9,65,0
45,0,8,1654.7,2,3,2,0,1,6,1,1,64,58,0
45,1,8,1940.85,2,10,84,1,1,2,1,2,69,62,0
45,0,8,221.7,2,2,244,1,1,8,0,4,71,284,1
45,1,8,1794.65,2,4,68,1,0,2,2,9,35,288,0
45,1,8,5289.8,2,3,353,0,0,0,3,2,26,150,0
45,0,8,501.2,2,17,248,1,1,1,3,5,56,201,0
65,0,8,6140.85,2,7,52,1,0,7,3,2,41,275,0
45,0,8,48.45,2,24,287,0,1,1,4,1,60,265,0
45,0,8,309.25,2,18,221,2,1,7,3,2,84,272,0
45,1,8,201.1,2,19,197,2,0,0,4,8,41,9,1
65,1,8,6179.35,2,7,52,1,1,5,0,5,31,354,0
45,1,8,2838.7,2,23,3,2,1,5,2,9,33,169,1
45,1,8,55.7,2,6,364,0,0,8,3,2,83,295,0
45,0,8,4589.85,2,5,290,0,1,4,0,1,34,140,0
45,1,8,3735.45,2,27,198,2,0,5,4,8,8,287,0
45,0,8,70.15,2,18,352,1,1,8,1,8,35,160,1
45,0,8,477.55,2,22,337,2,0,4,1,3,52,58,0
45,1,8,2553.7,2,13,282,2,1,5,4,6,17,67,0
45,0,8,1342.15,2,11,300,2,0,1,3,5,12,313,0
45,1,8,1216.35,2,21,236,0,1,2,4,5,61,166,0
65,0,8,7578.05,2,26,364,0,1,4,4,4,98,309,0
45,1,8,2603.95,2,15,144,2,1,1,3,1,96,28,0
45,1,8,42.7,2,6,65,1,0,1,0,9,81,24,0
45,0,8,6056.9,2,12,114,0,0,2,2,6,97,190,0
45,1,8,2983.65,2,6,241,0,1,3,1,3,60,20,0
45,0,8,689.35,2,7,287,2,0,3,0,4,30,278,0
65,0,8,2025.1,2,11,107,0,0,0,3,5,15,101,0
45,1,8,1747.2,2,28,156,2,1,7,1,9,91,224,0
45,0,8,4657.95,2,29,38,2,0,5,0,5,66,358,0
45,1,8,296.1,2,8,229,1,1,4,1,5,22,349,1
65,1,8,8016.6,2,27,150,1,0,2,3,2,69,83,0
45,0,8,81.1,2,9,137,0,0,7,4,6,20,151,1
45,1,8,433.5,2,8,25,1,0,5,0,1,36,86,0
45,0,8,20.55,2,20,36,0,0,8,4,6,3,93,1
45,0,8,6428.4,2,23,233,1,0,7,2,9,9,45,1
45,0,8,5883.85,2,12,158,0,0,2,0,5,64,209,0
65,0,8,1043.8,2,5,37,2,1,1,1,8,18,154,0
45,1,8,6252.9,2,18,205,1,0,9,2,6,7,355,1
65,1,8,1857.25,2,25,363,0,1,8,1,6,86,14,0
45,1,8,146.4,2,26,238,1,1,6,4,6,39,64,0
45,0,8,240.45,2,19,45,0,1,9,2,1,52,7,1
45,1,8,1724.15,2,23,337,0,1,5,0,7,82,212,0
45,0,8,315.3,2,2,1,1,1,7,1,3,6,167,1
65,1,8,429.55,2,12,331,2,1,0,0,3,67,353,0
45,1,8,356.15,2,9,324,0,0,1,4,7,42,133,0
45,1,8,488.25,2,19,149,0,0,3,3,6,94,358,0
45,1,8,55.7,2,27,296,2,1,7,1,3,46,280,1
45,0,8,1298.7,2,12,129,0,0,9,0,5,39,214,0
45,0,8,1378.75,2,2,21,0,1,6,4,1,35,327,0
45,1,8,973.45,2,19,9,1,0,4,4,2,17,322,1
45,0,8,384.25,2,27,180,1,1,5,2,4,52,311,0
45,0,8,8543.25,2,3,175,1,0,9,4,5,70,348,0
45,0,8,389.95,2,8,36,2,0,6,2,3,45,279,0
45,1,8,5731.85,2,6,238,1,0,8,1,8,29,330,0
45,1,8,20.65,2,25,245,0,1,5,0,6,35,239,0
65,0,8,4275.75,2,16,189,1,1,7,2,3,29,287,0
45,0,8,84.5,2,24,214,1,1,3,2,5,94,345,0
45,1,8,1924.1,2,20,67,1,1,0,0,2,73,152,0
45,0,8,669.85,2,19,130,0,1,0,4,9,28,321,1
45,1,8,5784.3,2,24,352,1,0,1,3,8,88,73,0
65,0,8,5166.2,2,1,121,0,0,6,4,4,52,201,0
45,0,8,4060.55,2,23,316,2,0,4,1,4,99,156,0
65,0,8,267.4,2,14,138,0,1,5,1,7,34,225,1
45,0,8,3532.85,2,1,99,1,1,3,0,9,79,306,0
45,1,8,4914.8,2,29,123,1,0,3,4,6,72,234,0
45,1,8,5315.8,2,11,363,1,0,8,1,1,83,139,0
65,0,8,69.85,2,5,132,1,1,8,3,5,67,346,1
45,0,8,775.6,2,14,177,1,1,6,3,4,68,180,0
45,1,8,5445.95,2,21,298,0,1,9,4,9,35,191,0
45,0,8,53.55,2,6,60,1,1,5,1,7,38,229,1
45,1,8,1007.8,2,9,160,1,1,7,4,1,36,239,0
45,0,8,833.55,2,19,75,2,1,1,2,7,81,317,0
45,0,8,6579.05,2,14,145,0,0,2,1,5,68,222,1
45,1,8,1004.5,2,17,316,0,0,1,2,2,9,137,0
45,1,8,7856.0,2,7,148,0,1,8,0,2,90,203,1
45,0,8,1183.05,2,18,64,2,1,9,2,1,64,235,0
65,0,8,2169.75,2,27,48,2,0,6,1,8,18,52,1
45,1,8,896.9,2,26,355,1,1,6,1,8,78,330,1
45,1,8,19.3,2,14,236,2,0,4,0,7,31,348,1
45,0,8,501.35,2,2,192,0,1,9,3,8,93,134,0
65,0,8,4126.35,2,6,269,2,0,1,0,8,56,80,0
45,1,8,49.65,2,20,351,1,0,5,1,8,1,157,1
45,0,8,2460.15,2,2,277,2,1,9,1,8,64,71,1
45,1,8,477.6,2,18,74,0,0,2,1,8,35,192,0
45,1,8,370.65,2,29,225,1,1,4,2,2,93,93,1
45,1,8,265.75,2,3,295,1,1,6,1,4,75,131,0
45,1,8,2424.45,2,7,174,2,1,5,0,3,83,59,0
45,0,8,1849.95,2,18,95,1,0,1,2,1,36,2,0
45,0,8,61.05,2,21,143,2,0,3,0,2,95,348,0
45,0,8,1698.55,2,23,9,2,0,2,3,2,30,309,0
65,1,8,1910.6,2,25,332,0,0,6,1,6,49,324,1
45,0,8,998.1,2,9,241,0,0,2,0,8,35,247,0
45,1,8,890.6,2,3,302,0,0,2,3,3,43,70,1
45,1,8,529.5,2,26,337,1,1,1,3,2,44,297,1
45,0,8,1383.6,2,20,233,0,1,7,1,8,27,157,0
45,1,8,493.4,2,12,259,2,1,8,4,9,41,302,0
45,0,8,48.6,2,23,102,2,0,2,3,5,37,347,1
45,1,8,1207.0,2,18,361,0,1,4,2,3,82,95,0
45,1,8,563.5,2,17,128,0,1,9,1,5,74,241,0
45,1,8,864.55,2,1,88,0,1,9,2,4,76,308,0
65,0,8,2109.35,2,5,140,1,1,1,4,9,25,137,1
45,0,8,701.05,2,23,317,0,0,3,1,7,55,11,0
45,1,8,2265.25,2,23,324,1,1,4,2,5,5,98,1
45,0,8,220.6,2,6,353,0,1,9,1,8,40,101,1
65,0,8,5749.8,2,5,129,1,0,6,4,2,93,289,0
45,0,8,2796.45,2,28,101,2,0,9,3,4,10,242,0
45,0,8,5165.7,2,5,289,1,1,7,3,1,10,329,0
45,1,8,5696.6,2,14,243,0,0,0,4,3,46,31,0
45,1,8,20.2,2,18,183,0,0,9,0,9,60,201,1
45,0,8,2076.05,2,6,49,1,1,8,4,3,83,218,0
45,1,8,44.2,2,23,190,2,0,4,3,8,94,310,0
45,1,8,215.25,2,7,212,2,0,0,2,9,50,302,0
65,0,8,1859.5,2,16,191,2,0,2,1,1,43,177,0
45,1,8,7470.1,2,29,324,2,1,1,2,8,51,23,0
45,0,8,229.5,2,14,302,1,1,3,4,3,42,142,1
45,1,8,2470.1,2,24,363,0,0,6,2,8,13,206,1
45,1,8,2092.9,2,27,200,0,1,0,3,9,87,252,0
65,1,8,5629.55,2,12,47,2,0,3,1,9,66,139,0
45,0,8,469.85,2,24,102,2,0,5,0,6,86,102,0
45,0,8,733.95,2,17,263,2,0,2,0,5,37,73,0
65,1,8,485.25,2,13,138,2,1,0,3,4,85,187,0
45,0,8,1244.5,2,16,295,0,0,2,4,5,89,15,1
65,1,8,20.05,2,27,71,0,1,0,3,9,97,112,1
45,0,8,3994.45,2,25,178,0,1,5,4,7,12,66,1
45,1,8,78.25,2,24,260,0,0,3,2,5,43,301,0
45,1,8,1131.5,2,5,321,2,0,0,4,4,96,50,0
45,1,8,184.05,2,18,280,1,0,8,0,9,59,276,0
45,0,8,19.9,2,28,149,2,0,8,2,2,69,66,1
45,0,8,1178.75,2,9,364,1,0,0,4,1,88,302,0
45,1,8,667.7,2,17,262,0,0,1,0,3,61,90,1
45,1,8,5629.15,2,11,29,2,0,0,3,8,23,240,0
45,1,8,19.95,2,23,322,2,1,4,4,6,86,314,1
45,1,8,109.3,2,12,211,0,1,0,1,9,27,165,0
45,1,8,79.6,2,4,245,0,1,2,0,4,19,234,1
45,1,8,958.45,2,19,175,1,0,6,4,8,35,298,0
45,0,8,403.15,2,5,301,0,1,5,1,8,80,241,0
45,1,8,75.9,2,7,213,1,0,5,1,4,82,279,1
45,1,8,76.2,2,23,21,0,0,2,2,1,7,297,1
45,1,8,4392.5,2,11,300,1,0,6,0,7,16,171,0
45,1,8,19.25,2,25,85,0,1,7,4,4,33,210,1
45,0,8,3168.0,2,25,78,0,0,1,3,4,37,164,0
65,0,8,1096.6,2,18,291,0,0,3,2,5,23,301,0
45,0,8,669.45,2,12,118,1,1,3,2,6,10,11,0
45,1,8,2343.85,2,6,272,0,1,3,2,5,20,305,0
45,0,8,3588.4,2,1,293,2,0,8,2,2,64,20,1
45,0,8,48.6,2,8,327,0,0,1,0,1,15,30,0
45,0,8,522.95,2,17,186,1,0,4,3,3,51,178,1
65,1,8,7511.9,2,20,258,1,1,6,2,4,81,176,0
45,1,8,1725.0,2,21,108,0,1,4,4,9,83,125,0
45,1,8,49.75,2,4,176,2,0,5,0,9,32,257,0
45,1,8,1691.9,2,17,182,2,1,6,0,7,15,107,0
45,1,8,2248.05,2,28,65,1,1,7,1,6,55,352,0
45,1,8,4479.2,2,5,72,2,0,9,4,2,34,166,0
45,0,8,3471.1,2,22,45,0,1,9,4,6,58,325,0
45,1,8,63.0,2,9,35,0,0,9,1,5,42,38,0
45,0,8,70.25,2,21,230,2,1,8,3,7,52,309,1
45,0,8,3314.15,2,16,222,0,0,1,2,1,41,243,0
65,0,8,865.55,2,26,33,1,0,3,2,4,18,105,1
45,1,8,852.7,2,13,347,1,1,3,4,7,80,255,0
45,1,8,1930.9,2,1,174,0,0,4,4,2,4,190,0
45,0,8,91.4,2,4,278,1,1,9,3,4,22,286,0
65,0,8,3949.15,2,5,7,0,0,8,3,6,52,92,0
65,1,8,4304.0,2,24,190,2,0,2,2,9,21,98,0
45,0,8,409.9,2,24,171,0,0,1,1,3,8,51,1
45,0,8,1554.9,2,20,223,2,1,3,1,3,71,96,0
45,0,8,3472.05,2,25,250,1,1,3,2,9,82,363,0
45,1,8,117.8,2,4,97,2,1,2,0,2,9,51,0
45,0,8,3210.35,2,9,263,2,0,7,1,9,51,142,0
45,1,8,207.4,2,15,79,1,0,9,2,1,14,104,0
45,1,8,19.75,2,1,116,2,0,5,0,1,19,317,0
45,1,8,3132.75,2,5,75,0,1,9,4,3,37,175,0
45,0,8,60.0,2,26,279,2,0,6,3,3,84,282,1
45,1,8,649.65,2,3,327,1,0,9,4,1,40,114,1
65,0,8,20.85,2,21,255,0,0,3,1,1,89,108,1
65,0,8,2106.3,2,10,47,2,0,1,2,9,82,295,0
45,0,8,35.0,2,16,57,0,0,1,3,5,58,305,0
45,0,8,2011.4,2,21,301,0,0,8,4,4,62,264,1
65,0,8,6205.5,2,21,194,1,0,2,2,1,89,83,1
45,1,8,903.7,2,1,273,2,0,7,2,4,76,226,0
65,1,8,503.6,2,26,303,0,1,9,1,9,73,346,1
45,1,8,3882.3,2,27,173,0,1,7,3,1,29,98,0
45,1,8,879.8,2,4,96,0,0,5,1,5,76,50,0
45,1,8,383.65,2,15,35,0,0,1,2,1,53,2,0
45,1,8,4390.25,2,1,124,1,0,1,0,1,3,319,0
45,1,8,68.2,2,21,126,0,1,3,0,9,15,30,0
45,1,8,452.8,2,12,65,0,1,5,1,5,49,254,0
